SKU,ID fila,ID Orden,Fecha Orden,Prioridad,Cantidad,Precio,Descuento,Tipo de Env¡o,Ganancia,Precio por Unidad,Costo de Env¡o,Nombre del Cliente,ID Provincia,Segmento del Cliente,Fecha de env¡o,,,,
383,7679,55040,12/04/2009,Alto,2," $2,346.13 ",0.08,Terrestre,-7373.1282,2550.14,29.7,Dave Kipp,3,Consumidor,14/04/2009,,,,
75,1314,9635,13/04/2009,Critical,1, $3.42 ,0.05,Aereo Regular,-2.9095,1.88,1.49,Andy Reiter,2,Corporativo,15/04/2009,,,,
1090,6278,44448,13/04/2009,Critical,28, $33.97 ,0.02,Aereo Regular,331.27,33.98,1.99,Raymond Fair,1,PYME,15/04/2009,,,,
520,7683,55046,13/04/2009,Critical,2, $14.66 ,0.08,Aereo Express,-12.93,7.28,11.15,Thais Sissman,9,PYME,14/04/2009,,,,
303,1159,8422,14/04/2009,Medio,18, $234.04 ,0.06,Terrestre,-715.778206,296.18,54.12,Becky Martin,4,Oficina en Hogar,15/04/2009,,,,
1136,1158,8422,14/04/2009,Medio,33, $30.42 ,0.01,Aereo Express,-22.82,29.1,4,Becky Martin,2,Oficina en Hogar,16/04/2009,,,,
554,4638,32999,14/04/2009,Bajo,14, $99.05 ,0.09,Terrestre,-193.58,100.98,35.84,David Flashing,10,Oficina en Hogar,19/04/2009,,,,
1038,4667,33220,15/04/2009,No Especificado,49, $67.17 ,0.09,Aereo Regular,925.95,70.97,3.5,Carl Weiss,6,Consumidor,15/04/2009,,,,
67,4668,33220,15/04/2009,No Especificado,40, $18.42 ,0.1,Aereo Regular,-34.29,19.98,10.49,Carl Weiss,6,Consumidor,18/04/2009,,,,
378,8228,58818,15/04/2009,Critical,41, $24.34 ,0.01,Aereo Regular,391.14,22.98,1.99,James Galang,7,Consumidor,16/04/2009,,,,
109,8229,58818,15/04/2009,Critical,20, $217.65 ,0.1,Terrestre,661.77,226.67,28.16,James Galang,7,Consumidor,17/04/2009,,,,
1166,4921,35041,15/04/2009,No Especificado,28, $15.85 ,0.01,Aereo Regular,-200.859,15.16,15.09,Jasper Cacioppo,2,Oficina en Hogar,15/04/2009,,,,
1249,7055,50337,16/04/2009,No Especificado,37, $3.32 ,0,Aereo Express,21.4795,2.78,1.49,Chris Cortes,3,Consumidor,17/04/2009,,,,
383,7056,50337,16/04/2009,No Especificado,6," $2,455.79 ",0.1,Terrestre,-3798.0111,2550.14,29.7,Chris Cortes,3,Consumidor,18/04/2009,,,,
632,16,96,16/04/2009,Alto,37, $112.38 ,0.01,Aereo Regular,1228.887,125.99,8.99,Keith Dawkins,9,Oficina en Hogar,18/04/2009,,,,
383,2712,19584,16/04/2009,Critical,6," $2,422.63 ",0.05,Terrestre,-3971.0628,2550.14,29.7,Maria Zettner,1,Corporativo,17/04/2009,,,,
380,404,2756,17/04/2009,Critical,25, $53.80 ,0.06,Aereo Regular,-13.77,55.94,4,Denny Ordway,11,PYME,18/04/2009,,,,
704,405,2756,17/04/2009,Critical,42, $5.92 ,0.07,Aereo Regular,111.75,6.3,0.5,Denny Ordway,11,PYME,17/04/2009,,,,
1151,4275,30407,17/04/2009,Bajo,41, $435.45 ,0.02,Aereo Regular,6227.33,419.19,19.99,Patrick Ryan,6,Corporativo,17/04/2009,,,,
719,1529,11013,17/04/2009,Alto,2, $113.44 ,0.01,Aereo Regular,-582.648,125.99,8.99,Ruben Dartt,5,Corporativo,18/04/2009,,,,
157,667,4674,18/04/2009,Critical,23, $132.23 ,0.02,Terrestre,-260.41,130.98,30,Christina Anderson,6,Corporativo,19/04/2009,,,,
150,7642,54753,18/04/2009,Medio,36, $130.87 ,0.06,Aereo Regular,1380.321,155.99,3.9,Christopher Schild,9,Corporativo,19/04/2009,,,,
579,1596,11553,18/04/2009,Medio,28, $48.23 ,0.1,Aereo Express,-517.17,52.99,19.99,Justin Knight,3,Corporativo,19/04/2009,,,,
66,1597,11553,18/04/2009,Medio,8, $107.66 ,0.07,Terrestre,-429.86,100.98,57.38,Justin Knight,3,Corporativo,21/04/2009,,,,
580,1598,11553,18/04/2009,Medio,20, $76.57 ,0.03,Aereo Regular,365.418,85.99,0.99,Justin Knight,3,Corporativo,20/04/2009,,,,
1154,417,2817,18/04/2009,Medio,14, $273.58 ,0.1,Aereo Regular,202.25,300.97,7.18,Luke Schmidt,6,Oficina en Hogar,19/04/2009,,,,
15,418,2817,18/04/2009,Medio,40, $39.00 ,0.06,Aereo Regular,672.37,39.89,3.04,Luke Schmidt,6,Oficina en Hogar,20/04/2009,,,,
674,1131,8259,18/04/2009,Medio,25, $85.21 ,0.09,Terrestre,-584.6,89.99,42,Peter Fuller,6,Consumidor,18/04/2009,,,,
1170,8359,59745,19/04/2009,No Especificado,36, $502.57 ,0.09,Aereo Regular,7917.7585,525.98,19.99,Alejandro Grove,1,Consumidor,21/04/2009,,,,
705,4243,30176,19/04/2009,Bajo,30, $83.48 ,0.01,Aereo Regular,-547.89,79.52,48.2,Amy Hunt,6,Oficina en Hogar,26/04/2009,,,,
830,159,994,19/04/2009,Bajo,38, $3.48 ,0.06,Aereo Regular,14,3.58,1.63,Kelly Lampkin,1,Corporativo,23/04/2009,,,,
373,7531,53798,19/04/2009,Bajo,29, $79.92 ,0,Aereo Regular,568.6,78.65,13.99,Kelly Williams,5,Corporativo,26/04/2009,,,,
304,7532,53798,19/04/2009,Bajo,41, $121.65 ,0.08,Terrestre,-1867.97,122.99,70.2,Kelly Williams,5,Corporativo,24/04/2009,,,,
476,6756,48135,19/04/2009,Alto,20, $198.05 ,0.09,Aereo Express,631.33,199.99,24.49,Matt Collister,2,Oficina en Hogar,21/04/2009,,,,
598,6757,48135,19/04/2009,Alto,40, $18.75 ,0.02,Aereo Regular,93.68,17.67,8.99,Matt Collister,6,Oficina en Hogar,19/04/2009,,,,
481,2679,19367,20/04/2009,Alto,20, $5.62 ,0.09,Aereo Regular,7.4,5.98,2.5,Amy Hunt,6,Oficina en Hogar,22/04/2009,,,,
94,6327,44834,20/04/2009,Medio,13, $19.14 ,0.1,Aereo Express,35.09,19.98,5.77,Anthony Rawles,3,PYME,20/04/2009,,,,
387,6328,44834,20/04/2009,Medio,43, $255.44 ,0.06,Terrestre,785.63,259.71,66.67,Anthony Rawles,3,PYME,21/04/2009,,,,
503,6939,49511,20/04/2009,Alto,35, $4.29 ,0.03,Aereo Express,5.04,3.69,2.5,Eugene Moren,6,Oficina en Hogar,20/04/2009,,,,
554,5845,41474,20/04/2009,No Especificado,35, $104.02 ,0,Terrestre,-6.8,100.98,35.84,Matt Connell,1,Corporativo,22/04/2009,,,,
572,5846,41474,20/04/2009,No Especificado,50, $4.52 ,0.09,Aereo Regular,-89.13,4.77,2.39,Matt Connell,1,Corporativo,22/04/2009,,,,
130,4018,28736,21/04/2009,Alto,26, $39.59 ,0.06,Aereo Regular,109.16,40.99,17.48,Lindsay Castell,2,PYME,21/04/2009,,,,
1111,5777,40997,21/04/2009,Bajo,12, $31.86 ,0.05,Aereo Express,61.47,30.98,9.18,Odella Nelson,1,PYME,21/04/2009,,,,
419,5778,40997,21/04/2009,Bajo,37, $23.83 ,0.05,Aereo Regular,18.27,22.99,8.99,Odella Nelson,1,PYME,28/04/2009,,,,
272,5779,40997,21/04/2009,Bajo,1, $22.61 ,0.03,Aereo Regular,-8.4,14.97,7.51,Odella Nelson,1,PYME,23/04/2009,,,,
770,5780,40997,21/04/2009,Bajo,33, $223.76 ,0.04,Terrestre,-513.79042,212.6,110.2,Odella Nelson,1,PYME,25/04/2009,,,,
673,7953,56807,21/04/2009,Alto,1, $47.04 ,0.06,Aereo Regular,-24.63,42.98,4.62,Scott Cohen,1,Consumidor,23/04/2009,,,,
448,5022,35813,21/04/2009,Critical,21, $373.41 ,0.05,Aereo Express,2347.18,363.25,19.99,Tracy Collins,9,Corporativo,21/04/2009,,,,
381,5023,35813,21/04/2009,Critical,21, $7.44 ,0.06,Aereo Express,-9.81,7.59,4,Tracy Collins,9,Corporativo,21/04/2009,,,,
331,6776,48257,22/04/2009,Bajo,45, $4.91 ,0.02,Aereo Regular,-124.2805,4.57,5.42,Christina Anderson,6,Corporativo,26/04/2009,,,,
1142,1326,9669,22/04/2009,Medio,18, $16.23 ,0.04,Aereo Express,-91.95,15.42,10.68,Christine Abelman,7,Corporativo,23/04/2009,,,,
447,2391,17315,22/04/2009,Bajo,29, $5.49 ,0.07,Aereo Regular,64.01,5.43,0.95,Joy Smith,13,Consumidor,26/04/2009,,,,
498,1819,13056,22/04/2009,No Especificado,33, $102.65 ,0.05,Aereo Regular,1413.52,100.98,7.18,Raymond Fair,1,PYME,24/04/2009,,,,
879,3630,25927,22/04/2009,Medio,43, $22.00 ,0.08,Aereo Regular,105.7,22.01,5.53,Rick Duston,10,Corporativo,24/04/2009,,,,
255,3629,25927,22/04/2009,Medio,14, $30.20 ,0.02,Aereo Regular,-21.06,29.74,6.64,Rick Duston,2,Corporativo,22/04/2009,,,,
1219,6289,44517,23/04/2009,Medio,5, $6.50 ,0.03,Aereo Regular,-16.67,5.28,5.61,Christy Brittain,3,Consumidor,24/04/2009,,,,
235,1322,9665,23/04/2009,Bajo,50, $46.97 ,0.02,Aereo Regular,921.41,46.89,5.1,Eugene Hildebrand,1,Oficina en Hogar,23/04/2009,,,,
230,1323,9665,23/04/2009,Bajo,19, $139.85 ,0.05,Terrestre,-373.09,140.98,36.09,Eugene Hildebrand,1,Oficina en Hogar,25/04/2009,,,,
770,1324,9665,23/04/2009,Bajo,49, $195.50 ,0.1,Terrestre,-3465.072,212.6,110.2,Eugene Hildebrand,1,Oficina en Hogar,25/04/2009,,,,
212,7092,50625,23/04/2009,Medio,10, $2.91 ,0.08,Aereo Regular,7.13,2.88,0.5,Frank Merwin,5,Consumidor,24/04/2009,,,,
494,562,3808,23/04/2009,Critical,2, $3.07 ,0.08,Aereo Regular,-2.83,2.89,0.49,Lynn Smith,7,Corporativo,23/04/2009,,,,
724,7279,51943,24/04/2009,Alto,11, $10.29 ,0.04,Aereo Regular,-53.25,9.06,9.86,Dorris Love,2,Oficina en Hogar,25/04/2009,,,,
512,7280,51943,24/04/2009,Alto,13, $15.08 ,0.04,Aereo Regular,2.125,14.27,7.27,Dorris Love,2,Oficina en Hogar,25/04/2009,,,,
1013,7281,51943,24/04/2009,Alto,28, $5.00 ,0.03,Aereo Regular,66.71,4.91,0.5,Dorris Love,2,Oficina en Hogar,27/04/2009,,,,
817,2523,18336,24/04/2009,No Especificado,1, $7.96 ,0,Aereo Express,-0.11,2.88,0.7,Giulietta Dortch,11,Consumidor,24/04/2009,,,,
760,3491,24870,24/04/2009,Bajo,38, $36.75 ,0.03,Aereo Regular,600.72,35.41,1.99,Jim Epp,7,PYME,26/04/2009,,,,
696,3492,24870,24/04/2009,Bajo,45, $143.30 ,0,Aereo Regular,1663.35,142.86,19.99,Jim Epp,7,PYME,03/05/2009,,,,
1093,7747,55459,25/04/2009,Critical,5, $25.39 ,0,Aereo Regular,-4.17,22.84,8.18,Larry Tron,5,Oficina en Hogar,27/04/2009,,,,
156,4858,34567,26/04/2009,Bajo,18, $185.78 ,0.03,Terrestre,588.54,180.98,26.2,Katrina Bavinger,1,Consumidor,30/04/2009,,,,
429,1898,13606,26/04/2009,No Especificado,34, $3.23 ,0.07,Aereo Regular,19.04,3.38,0.85,Mike Vittorini,3,PYME,28/04/2009,,,,
1151,3212,23042,26/04/2009,Medio,20, $402.42 ,0.04,Aereo Regular,1947.67,419.19,19.99,Nicole Brennan,11,Oficina en Hogar,27/04/2009,,,,
409,1617,11712,26/04/2009,Bajo,9, $4.33 ,0.06,Aereo Regular,0.37,4.28,0.94,Nicole Brennan,5,Consumidor,28/04/2009,,,,
933,4136,29380,27/04/2009,No Especificado,13, $11.55 ,0.09,Aereo Regular,1.73,12.28,4.86,Anna Gayman,1,Corporativo,28/04/2009,,,,
1154,2010,14342,27/04/2009,Bajo,38, $284.84 ,0.09,Aereo Regular,3857.43,300.97,7.18,Deborah Brumfield,9,Corporativo,27/04/2009,,,,
307,6119,43330,27/04/2009,No Especificado,40, $55.14 ,0.03,Aereo Regular,337.041,65.99,8.99,Fred Wasserman,8,Oficina en Hogar,28/04/2009,,,,
53,1766,12642,27/04/2009,Critical,10, $56.49 ,0.09,Aereo Express,181.0245,58.1,1.49,Neil Knudson,6,Oficina en Hogar,29/04/2009,,,,
840,1767,12642,27/04/2009,Critical,14, $40.88 ,0.01,Aereo Regular,-62.28,39.98,7.12,Neil Knudson,6,Oficina en Hogar,29/04/2009,,,,
600,4044,28839,28/04/2009,Bajo,30, $3.43 ,0.06,Aereo Express,-175.86,3.34,7.49,Anthony Johnson,3,PYME,30/04/2009,,,,
1022,7631,54595,28/04/2009,Medio,30, $8.34 ,0.02,Aereo Regular,6.79,8.34,2.64,Erica Hernandez,1,PYME,30/04/2009,,,,
157,7632,54595,28/04/2009,Medio,41, $128.27 ,0.09,Terrestre,-421.76,130.98,30,Erica Hernandez,1,PYME,01/05/2009,,,,
737,5415,38501,28/04/2009,Critical,11, $7.15 ,0.05,Aereo Regular,-29.07,6.48,6.22,Guy Phonely,1,Corporativo,29/04/2009,,,,
370,3290,23524,28/04/2009,Alto,28, $4.62 ,0.04,Aereo Express,48.25,4.13,0.99,Sandra Glassco,1,Oficina en Hogar,30/04/2009,,,,
384,3291,23524,28/04/2009,Alto,46, $53.51 ,0.06,Aereo Regular,748.2,55.48,14.3,Sandra Glassco,1,Oficina en Hogar,30/04/2009,,,,
211,2434,17669,29/04/2009,Alto,32, $34.88 ,0.04,Aereo Regular,203.44,34.76,5.49,Corey Roper,11,PYME,30/04/2009,,,,
498,7827,55940,29/04/2009,No Especificado,29, $100.89 ,0.03,Aereo Regular,1041.29,100.98,7.18,Janet Martin,10,Corporativo,30/04/2009,,,,
613,6261,44320,29/04/2009,Medio,49, $142.90 ,0.1,Aereo Regular,-1640.511,154.13,69,Sally Knutson,3,Corporativo,30/04/2009,,,,
664,640,4514,29/04/2009,Medio,28, $101.48 ,0.08,Aereo Regular,374.625,125.99,7.69,Yoseph Carroll,5,Consumidor,30/04/2009,,,,
868,6387,45380,30/04/2009,Critical,34, $56.26 ,0.06,Aereo Express,288.09,65.99,8.8,Charles Crestani,3,Consumidor,01/05/2009,,,,
938,6388,45380,30/04/2009,Critical,24, $173.79 ,0,Aereo Express,1030.509,195.99,4.2,Charles Crestani,3,Consumidor,02/05/2009,,,,
366,5803,41154,30/04/2009,Bajo,43, $21.82 ,0.02,Aereo Regular,251.17,21.98,2.87,Roger Barcio,5,Corporativo,02/05/2009,,,,
238,4401,31364,01/05/2009,No Especificado,2, $394.51 ,0.07,Aereo Regular,-539.59,415.88,11.37,Beth Thompson,8,Corporativo,01/05/2009,,,,
677,1398,10146,01/05/2009,Bajo,19, $31.38 ,0.1,Aereo Regular,211.59,34.23,5.02,Evan Henry,11,Corporativo,06/05/2009,,,,
405,1018,7431,01/05/2009,Medio,33, $2.39 ,0.03,Aereo Regular,-93.25,2.23,4.57,Georgia Rosenberg,5,Consumidor,02/05/2009,,,,
985,2197,15815,01/05/2009,Critical,43, $12.29 ,0.01,Aereo Regular,52.5895,11.7,5.63,Mitch Willingham,6,Corporativo,03/05/2009,,,,
397,2198,15815,01/05/2009,Critical,24, $4.48 ,0.03,Aereo Regular,20.6805,4.55,1.49,Mitch Willingham,6,Corporativo,01/05/2009,,,,
887,1907,13635,01/05/2009,Critical,28, $5.32 ,0.06,Aereo Regular,-119.48,4.98,7.44,Randy Ferguson,6,Oficina en Hogar,02/05/2009,,,,
679,1908,13635,01/05/2009,Critical,49, $6.82 ,0.01,Aereo Regular,-157.28,6.48,7.37,Randy Ferguson,6,Oficina en Hogar,03/05/2009,,,,
323,8309,59363,02/05/2009,Alto,24, $6.62 ,0.06,Aereo Regular,-38.57,6.68,5.2,Alyssa Tate,3,PYME,02/05/2009,,,,
415,5781,40998,02/05/2009,Medio,43, $28.68 ,0.05,Aereo Regular,385.46,29.89,1.99,Nora Paige,3,PYME,03/05/2009,,,,
920,5782,40998,02/05/2009,Medio,39, $3.71 ,0.08,Aereo Regular,28.4,4,1.3,Nora Paige,3,PYME,04/05/2009,,,,
313,5570,39460,02/05/2009,No Especificado,25, $6.90 ,0.09,Aereo Regular,-71.599,7.1,6.05,Stephanie Ulpright,1,Consumidor,04/05/2009,,,,
745,5571,39460,02/05/2009,No Especificado,19, $107.05 ,0.02,Aereo Regular,251.199,125.99,2.5,Stephanie Ulpright,1,Consumidor,03/05/2009,,,,
1081,5524,39141,03/05/2009,Bajo,49, $28.59 ,0.09,Aereo Regular,-163.53,30.98,19.51,Jim Kriz,1,Consumidor,05/05/2009,,,,
956,5525,39141,03/05/2009,Bajo,47, $48.08 ,0.03,Aereo Regular,554.77,49.34,10.25,Jim Kriz,1,Consumidor,05/05/2009,,,,
1197,879,6310,03/05/2009,No Especificado,27, $8.04 ,0.08,Aereo Regular,-88.82,8.09,7.96,Katharine Harms,5,Consumidor,04/05/2009,,,,
1014,5081,36224,03/05/2009,Medio,15, $117.70 ,0.09,Aereo Express,374.82,120.98,3.99,Robert Dilbeck,6,Corporativo,05/05/2009,,,,
68,261,1824,04/05/2009,Critical,39, $273.24 ,0.06,Aereo Regular,3116.54,276.2,24.49,Becky Pak,5,Corporativo,05/05/2009,,,,
469,262,1824,04/05/2009,Critical,2, $8.53 ,0.09,Aereo Regular,-5.2,6.28,5.29,Becky Pak,5,Corporativo,04/05/2009,,,,
912,428,2853,04/05/2009,Alto,25, $170.15 ,0.05,Aereo Express,943,178.47,19.99,Bill Tyler,11,Consumidor,07/05/2009,,,,
1064,6946,49607,04/05/2009,Medio,6, $176.11 ,0.06,Aereo Regular,-586.201,205.99,8.99,Georgia Rosenberg,7,Consumidor,05/05/2009,,,,
990,628,4389,04/05/2009,Medio,35, $5.13 ,0.07,Aereo Regular,-116.3455,5.34,5.63,Victoria Pisteka,5,Corporativo,06/05/2009,,,,
584,629,4389,04/05/2009,Medio,49, $163.01 ,0.03,Terrestre,1304.9,160.98,30,Victoria Pisteka,5,Corporativo,05/05/2009,,,,
1050,630,4389,04/05/2009,Medio,42, $58.46 ,0.04,Aereo Express,693.063,65.99,5.63,Victoria Pisteka,5,Corporativo,04/05/2009,,,,
1014,5416,38503,05/05/2009,Bajo,47, $118.46 ,0.04,Aereo Regular,1726.66,120.98,3.99,Melanie Page,1,Corporativo,05/05/2009,,,,
141,5417,38503,05/05/2009,Bajo,10, $50.33 ,0.02,Aereo Regular,-222.816,55.99,5,Melanie Page,1,Corporativo,05/05/2009,,,,
1015,5418,38503,05/05/2009,Bajo,32, $24.88 ,0.05,Terrestre,-133.71,23.99,15.68,Melanie Page,1,Corporativo,09/05/2009,,,,
687,151,962,05/05/2009,Bajo,33, $123.15 ,0.06,Aereo Regular,1408.1865,122.99,19.99,Mike Vittorini,3,PYME,07/05/2009,,,,
462,152,962,05/05/2009,Bajo,47, $68.38 ,0.08,Terrestre,-1069.72,68.81,60,Mike Vittorini,3,PYME,07/05/2009,,,,
1111,3918,27938,05/05/2009,Medio,40, $30.84 ,0.05,Aereo Regular,308.67,30.98,9.18,Noel Staavos,4,Oficina en Hogar,05/05/2009,,,,
450,7128,50850,06/05/2009,Critical,37, $43.23 ,0,Aereo Regular,578.1445,40.98,7.47,Greg Guthrie,9,PYME,08/05/2009,,,,
519,7129,50850,06/05/2009,Critical,2, $471.21 ,0.02,Terrestre,-634.8654,417.4,75.23,Greg Guthrie,9,PYME,07/05/2009,,,,
1040,7271,51873,06/05/2009,Alto,29, $9.17 ,0.04,Aereo Regular,79.67,9.11,2.15,Muhammed Yedwab,7,Consumidor,06/05/2009,,,,
406,5456,38756,07/05/2009,Critical,43, $52.36 ,0.09,Aereo Express,308.934,65.99,8.99,Benjamin Patterson,1,Corporativo,09/05/2009,,,,
597,4731,33696,07/05/2009,Alto,2, $28.87 ,0.06,Aereo Regular,-101.41,27.48,4,Bradley Drucker,3,PYME,09/05/2009,,,,
838,244,1665,07/05/2009,Alto,26, $29.06 ,0.05,Aereo Regular,149.166,35.99,1.1,John Lucas,1,Corporativo,09/05/2009,,,,
669,1581,11426,07/05/2009,Medio,19, $17.56 ,0.01,Aereo Regular,81.96,16.48,1.99,Laurel Beltran,6,Consumidor,08/05/2009,,,,
569,2390,17313,07/05/2009,Alto,27, $4.83 ,0.07,Aereo Express,47.09,4.76,0.88,Scott Cohen,3,Consumidor,09/05/2009,,,,
1154,5816,41253,07/05/2009,Medio,5, $291.10 ,0.07,Aereo Regular,-807.59,300.97,7.18,Steve Nguyen,1,PYME,09/05/2009,,,,
1249,265,1829,07/05/2009,Alto,48, $2.77 ,0.07,Aereo Regular,6.732,2.78,1.49,Tom Stivers,6,PYME,08/05/2009,,,,
846,3429,24452,07/05/2009,Alto,18, $6.43 ,0.08,Aereo Regular,-91.61,6.48,8.4,Valerie Takahito,9,Consumidor,07/05/2009,,,,
996,4318,30759,08/05/2009,No Especificado,2, $32.40 ,0.03,Aereo Regular,-41.32,29.34,7.87,Brad Thomas,11,Corporativo,10/05/2009,,,,
1154,7759,55525,08/05/2009,Bajo,1, $291.40 ,0.06,Aereo Regular,-763.16,300.97,7.18,Liz MacKendrick,7,Corporativo,08/05/2009,,,,
356,1008,7364,08/05/2009,Alto,15, $17.36 ,0.09,Aereo Regular,-48.57,16.98,12.39,Mary Zewe,9,Corporativo,10/05/2009,,,,
875,6016,42631,09/05/2009,Alto,41, $6.28 ,0.05,Aereo Regular,-69.23,6.48,2.74,Jeremy Lonsdale,6,Corporativo,09/05/2009,,,,
400,6017,42631,09/05/2009,Alto,18, $11.74 ,0.09,Aereo Regular,91.63,12.53,0.5,Jeremy Lonsdale,6,Corporativo,10/05/2009,,,,
1217,6018,42631,09/05/2009,Alto,44, $6.53 ,0.06,Aereo Regular,-72.93,6.68,5.41,Jeremy Lonsdale,6,Corporativo,10/05/2009,,,,
1224,6019,42631,09/05/2009,Alto,22, $52.18 ,0.08,Aereo Express,21.978,65.99,8.99,Jeremy Lonsdale,6,Corporativo,11/05/2009,,,,
650,694,4839,09/05/2009,Critical,24, $6.64 ,0.05,Aereo Regular,-120.59,6.48,8.73,Sally Hughsby,1,Consumidor,09/05/2009,,,,
1003,5642,39908,10/05/2009,Bajo,23, $32.77 ,0.1,Aereo Regular,31.17,34.99,7.73,Neil Knudson,6,Oficina en Hogar,12/05/2009,,,,
875,6373,45218,10/05/2009,Bajo,49, $6.32 ,0.08,Aereo Regular,-82.64,6.48,2.74,Robert Waldorf,1,Oficina en Hogar,12/05/2009,,,,
44,4681,33317,11/05/2009,Alto,35, $5.81 ,0.08,Aereo Regular,-1605.73,4.48,49,Jay Fine,3,Consumidor,13/05/2009,,,,
391,4682,33317,11/05/2009,Alto,18, $2.47 ,0.03,Aereo Regular,-90.5855,2.16,6.05,Jay Fine,3,Consumidor,12/05/2009,,,,
722,4683,33317,11/05/2009,Alto,5, $11.78 ,0.03,Aereo Regular,-36.9,9.71,9.45,Jay Fine,3,Consumidor,11/05/2009,,,,
515,4684,33317,11/05/2009,Alto,13, $46.34 ,0.09,Aereo Regular,10.98,55.99,1.25,Jay Fine,3,Consumidor,13/05/2009,,,,
69,3262,23360,11/05/2009,Bajo,30, $17.10 ,0.01,Aereo Express,261.29,15.67,1.39,Jocasta Rupert,7,Consumidor,11/05/2009,,,,
334,7859,56197,11/05/2009,Alto,11, $2.60 ,0.09,Aereo Express,-21.17,1.74,4.08,Neil French,6,Consumidor,13/05/2009,,,,
1133,7860,56197,11/05/2009,Alto,45, $178.10 ,0.08,Terrestre,1366.1,227.55,32.48,Neil French,6,Consumidor,11/05/2009,,,,
161,6995,49984,11/05/2009,Bajo,14, $4.09 ,0.02,Aereo Regular,7.31,3.8,1.49,Sara Luxemburg,4,PYME,15/05/2009,,,,
846,6996,49984,11/05/2009,Bajo,32, $7.12 ,0.02,Aereo Regular,-130.61,6.48,8.4,Sara Luxemburg,4,PYME,11/05/2009,,,,
622,6844,48772,12/05/2009,Medio,44, $72.78 ,0.09,Aereo Regular,991.26,78.69,19.99,Aaron Smayling,9,PYME,14/05/2009,,,,
60,6845,48772,12/05/2009,Medio,11, $7.39 ,0.01,Aereo Regular,-44.54,6.48,7.86,Aaron Smayling,9,PYME,13/05/2009,,,,
828,6846,48772,12/05/2009,Medio,18, $3.18 ,0.08,Aereo Regular,-24.03,3.28,2.31,Aaron Smayling,9,PYME,13/05/2009,,,,
829,6847,48772,12/05/2009,Medio,12, $3.50 ,0.05,Aereo Regular,-37.03,3.28,4.2,Aaron Smayling,9,PYME,13/05/2009,,,,
830,6848,48772,12/05/2009,Medio,10, $3.56 ,0.05,Aereo Regular,-0.71,3.58,1.63,Aaron Smayling,9,PYME,13/05/2009,,,,
413,3848,27460,12/05/2009,No Especificado,7, $122.15 ,0.08,Aereo Regular,-1.68,128.24,12.65,Evan Bailliet,9,Corporativo,13/05/2009,,,,
30,3849,27460,12/05/2009,No Especificado,31, $6.34 ,0.04,Aereo Regular,-102.16,5.98,4.38,Evan Bailliet,9,Corporativo,14/05/2009,,,,
278,199,1314,12/05/2009,Medio,4, $10.65 ,0,Aereo Regular,-7.61,9.27,4.39,Justin Knight,3,Corporativo,14/05/2009,,,,
327,664,4647,13/05/2009,Medio,7, $171.96 ,0.03,Aereo Regular,293.14,162.93,19.99,Carlos Meador,10,Corporativo,14/05/2009,,,,
189,665,4647,13/05/2009,Medio,6, $12.53 ,0.01,Aereo Regular,-6.61,11.58,5.72,Carlos Meador,10,Corporativo,15/05/2009,,,,
160,662,4647,13/05/2009,Medio,33, $48.19 ,0.01,Aereo Regular,-57.541,55.99,5,Carlos Meador,4,Corporativo,14/05/2009,,,,
300,663,4647,13/05/2009,Medio,34, $14.20 ,0.06,Aereo Regular,-67.59,13.9,7.59,Carlos Meador,2,Corporativo,14/05/2009,,,,
301,3943,28097,13/05/2009,Medio,43, $56.71 ,0,Aereo Regular,-1413.18,55.5,52.2,Claire Good,5,Oficina en Hogar,16/05/2009,,,,
253,5104,36358,13/05/2009,No Especificado,28, $30.91 ,0.06,Aereo Regular,-159.25,30.42,8.65,Dorris Love,2,Corporativo,15/05/2009,,,,
535,5105,36358,13/05/2009,No Especificado,22, $37.41 ,0.02,Aereo Regular,318.25,37.94,5.08,Dorris Love,2,Corporativo,14/05/2009,,,,
681,1852,13314,13/05/2009,Alto,34, $2.63 ,0.08,Aereo Express,22.22,2.62,0.8,Giulietta Dortch,11,PYME,15/05/2009,,,,
946,4329,30852,14/05/2009,Critical,35, $80.78 ,0.01,Aereo Regular,713.88,95.99,4.9,Andrew Allen,3,Corporativo,15/05/2009,,,,
758,6150,43553,14/05/2009,No Especificado,29, $4.94 ,0.05,Aereo Regular,-55.54,4.98,4.72,Bart Folk,2,Corporativo,15/05/2009,,,,
24,1107,8132,14/05/2009,Bajo,46, $4.99 ,0.08,Aereo Express,-165.45,4.89,4.93,Benjamin Farhat,11,Oficina en Hogar,14/05/2009,,,,
529,1108,8132,14/05/2009,Bajo,45, $6.55 ,0.07,Aereo Regular,-141.12,6.68,6.92,Benjamin Farhat,11,Oficina en Hogar,21/05/2009,,,,
931,5134,36609,14/05/2009,No Especificado,8, $5.72 ,0,Aereo Regular,-23.29,4.98,5.49,Brad Thomas,4,Oficina en Hogar,16/05/2009,,,,
1219,1480,10659,14/05/2009,Critical,40, $5.68 ,0,Aereo Regular,-92.07,5.28,5.61,Dave Brooks,9,Corporativo,14/05/2009,,,,
505,5890,41793,15/05/2009,Alto,48, $26.81 ,0.05,Aereo Regular,384.38,26.48,6.93,Adam Bellavance,5,PYME,16/05/2009,,,,
